"tank_id","treatment","fish_id","initial_fish_count","final_fish_count","weight_initial_g","weight_final_g","feed_intake_tank_g","length_final_cm","liver_weight_g","viscera_weight_g","fat_weight_g","protein_content_pct","weight_gain_g","weight_gain_pct","sgr","condition_factor","hsi","vsi","pfr"
"T18","Diet_C",260,15,15,8.47,43.11,774.405,18.6,0.86,2.59,0.65,0.45,34.64,408.972845336482,2.71204080015847,0.669945061707674,1.9948967756901,6.00788680120622,1.50777081883554
"T18","Diet_C",261,15,15,9.48,42.5,774.405,18.5,0.85,2.55,0.64,0.45,33.02,348.31223628692,2.5005329327724,0.671233688034272,2,6,1.50588235294118
"T18","Diet_C",262,15,15,9.51,46.74,774.405,19.3,0.93,2.8,0.7,0.45,37.23,391.482649842271,2.65376075425569,0.650154811681143,1.98973042362003,5.99058622165169,1.49764655541292
"T18","Diet_C",263,15,15,10.05,41.74,774.405,18.3,0.83,2.5,0.63,0.45,31.69,315.323383084577,2.37314544523995,0.681081643805396,1.98850023957834,5.98945855294681,1.5093435553426
"T18","Diet_C",264,15,15,11.3,49.45,774.405,19.9,0.99,2.97,0.74,0.45,38.15,337.610619469027,2.46026555391738,0.627490372242009,2.00202224469161,6.00606673407482,1.49646107178969
"T18","Diet_C",265,15,15,12.29,41.44,774.405,18.3,0.83,2.49,0.62,0.45,29.15,237.184703010578,2.02576779062214,0.676186471473301,2.00289575289575,6.00868725868726,1.496138996139
"T18","Diet_C",266,15,15,11.55,45.3,774.405,19.1,0.91,2.72,0.68,0.45,33.75,292.207792207792,2.27770265920198,0.650126846492996,2.00883002207506,6.00441501103753,1.50110375275938
"T18","Diet_C",267,15,15,9.87,46.6,774.405,19.3,0.93,2.8,0.7,0.45,36.73,372.137791286728,2.58683447947702,0.648207407452744,1.99570815450644,6.00858369098712,1.50214592274678
"T18","Diet_C",268,15,15,8.24,46.76,774.405,19.4,0.94,2.81,0.7,0.45,38.52,467.47572815534,2.89337965447081,0.640426527354266,2.01026518391788,6.00940975192472,1.49700598802395
"T18","Diet_C",269,15,15,9.61,44.09,774.405,18.8,0.88,2.65,0.66,0.45,34.48,358.792924037461,2.53904796064608,0.663539148358264,1.99591744159673,6.01043320480835,1.49693808119755
"T18","Diet_C",270,15,15,10.09,45.24,774.405,19,0.9,2.71,0.68,0.45,35.15,348.364717542121,2.50072802813734,0.659571366088351,1.9893899204244,5.99027409372237,1.50309460654288
"T19","Diet_C",271,15,15,10.85,47.88,774.42,19.6,0.96,2.87,0.72,0.45,37.03,341.290322580645,2.47422133450551,0.635895757719998,2.00501253132832,5.99415204678363,1.50375939849624
"T19","Diet_C",272,15,15,10.96,40.63,774.42,18.1,0.81,2.44,0.61,0.45,29.67,270.711678832117,2.18375738079961,0.685190128877467,1.99360078759537,6.00541471818853,1.50135367954713
"T19","Diet_C",273,15,15,10.68,42.65,774.42,18.5,0.85,2.56,0.64,0.45,31.97,299.344569288389,2.30775740067607,0.673602748109687,1.99296600234467,6.00234466588511,1.50058616647128
"T19","Diet_C",274,15,15,8.6,45.96,774.42,19.2,0.92,2.76,0.69,0.45,37.36,434.418604651163,2.79334874953516,0.649346245659722,2.00174064403829,6.00522193211488,1.50130548302872
"T19","Diet_C",275,15,15,10.85,43.67,774.42,18.7,0.87,2.62,0.66,0.45,32.82,302.488479262673,2.32082714585167,0.667818387041968,1.9922143347836,5.99954201969315,1.51133501259446
"T19","Diet_C",276,15,15,9.55,49.11,774.42,19.8,0.98,2.95,0.74,0.45,39.56,414.240837696335,2.72920254259752,0.6326658071378,1.99552026063938,6.00692323355732,1.50682142129912
"T19","Diet_C",277,15,15,10.17,47.02,774.42,19.4,0.94,2.82,0.71,0.45,36.85,362.340216322517,2.55188472175242,0.643987496069239,1.99914929817099,5.99744789451297,1.50999574649085
"T19","Diet_C",278,15,15,10.07,45.22,774.42,19,0.9,2.71,0.68,0.45,35.15,349.056603773585,2.50329793353225,0.659279778393352,1.99026979212738,5.99292348518355,1.50375939849624
"T19","Diet_C",279,15,15,10.43,40.48,774.42,18.1,0.81,2.43,0.61,0.45,30.05,288.111217641419,2.26020292661088,0.682660507431943,2.00098814229249,6.00296442687747,1.50691699604743
"T19","Diet_C",280,15,15,10.02,45.08,774.42,19,0.9,2.7,0.68,0.45,35.06,349.900199600798,2.50642598919143,0.657238664528357,1.99645075421473,5.98935226264419,1.50842945874002
"T19","Diet_C",281,15,15,8.33,44.05,774.42,18.8,0.88,2.64,0.66,0.45,35.72,428.811524609844,2.77576982700573,0.662937162285813,1.99772985244041,5.99318955732123,1.49829738933031
"T19","Diet_C",282,15,15,10.74,44.69,774.42,18.9,0.89,2.68,0.67,0.45,33.95,316.10800744879,2.37629112310774,0.661949627544096,1.99149697918998,5.99686730812262,1.49921682703066
"T19","Diet_C",283,15,15,10.39,41.46,774.42,18.3,0.83,2.49,0.62,0.45,31.07,299.037536092397,2.30647550316083,0.676512816295441,2.00192957067053,6.00578871201158,1.4954172696575
"T19","Diet_C",284,15,15,9.73,46.5,774.42,19.3,0.93,2.79,0.7,0.45,36.77,377.903391572456,2.60706402732566,0.646816404432459,2,6,1.50537634408602
"T19","Diet_C",285,15,15,10.12,41.88,774.42,18.4,0.84,2.51,0.63,0.45,31.76,313.833992094862,2.36715787023836,0.672284663433879,2.00573065902579,5.99331423113658,1.50429799426934
"T2","Control",16,15,15,11.79,32.11,471.51,16.4,0.64,1.93,0.48,0.45,20.32,172.349448685327,1.66985965592024,0.727962087027176,1.99314855185301,6.01058860168172,1.49486141388975
"T2","Control",17,15,15,10.5,29.68,471.51,15.9,0.59,1.78,0.45,0.45,19.18,182.666666666667,1.7318302685595,0.738367416900703,1.98787061994609,5.99730458221024,1.51617250673854
"T2","Control",18,15,15,8.03,26.22,471.51,15.2,0.52,1.57,0.39,0.45,18.19,226.525529265255,1.97222991729481,0.746623961218837,1.98321891685736,5.98779557589626,1.48741418764302
"T2","Control",19,15,15,10.7,35.05,471.51,17,0.7,2.1,0.53,0.45,24.35,227.570093457944,1.97755312002123,0.713413393038876,1.99714693295292,5.99144079885877,1.51212553495007
"T2","Control",20,15,15,9.53,32.73,471.51,16.5,0.65,1.96,0.49,0.45,23.2,243.441762854145,2.05641228474496,0.728608398029886,1.98594561564314,5.98838985640086,1.49709746410021
"T2","Control",21,15,15,8.93,30.71,471.51,16.1,0.61,1.84,0.46,0.45,21.78,243.896976483763,2.05861989927387,0.735871847594255,1.98632367307066,5.99153370237708,1.49788342559427
"T2","Control",22,15,15,9.78,33.65,471.51,16.7,0.67,2.02,0.5,0.45,23.87,244.069529652352,2.05945595340668,0.722496346186755,1.99108469539376,6.00297176820208,1.48588410104012
"T2","Control",23,15,15,8.97,25.98,471.51,15.2,0.52,1.56,0.39,0.45,17.01,189.632107023411,1.77240222528625,0.739789874617291,2.00153964588145,6.00461893764434,1.50115473441109
"T2","Control",24,15,15,9.27,31.98,471.51,16.4,0.64,1.92,0.48,0.45,22.71,244.983818770227,2.06387887971341,0.725014872099941,2.00125078173859,6.00375234521576,1.50093808630394
"T2","Control",25,15,15,9.37,28.43,471.51,15.7,0.57,1.71,0.43,0.45,19.06,203.4151547492,1.8498863823543,0.734645634905151,2.00492437565951,6.01477312697854,1.51248680970805
"T2","Control",26,15,15,8.31,32.05,471.51,16.4,0.64,1.92,0.48,0.45,23.74,285.679903730445,2.2497292908322,0.726601833983837,1.99687987519501,5.99063962558502,1.49765990639626
"T2","Control",27,15,15,10.84,29.82,471.51,16,0.6,1.79,0.45,0.45,18.98,175.092250922509,1.68656052220849,0.72802734375,2.01207243460765,6.00268276324614,1.50905432595573
"T2","Control",28,15,15,10.15,31.9,471.51,16.4,0.64,1.91,0.48,0.45,21.75,214.285714285714,1.908553840505,0.723201201375488,2.00626959247649,5.98746081504702,1.50470219435737
"T2","Control",29,15,15,8.86,34.01,471.51,16.8,0.68,2.04,0.51,0.45,25.15,283.860045146727,2.24184639067019,0.717263591944714,1.99941193766539,5.99823581299618,1.49955895324904
"T2","Control",30,15,15,11.25,30.02,471.51,16,0.6,1.8,0.45,0.45,18.77,166.844444444444,1.63582616259148,0.73291015625,1.99866755496336,5.99600266489007,1.49900066622252
"T20","Diet_C",286,15,15,10.13,44.32,774.735,18.9,0.89,2.66,0.66,0.45,34.19,337.51233958539,2.45989120696406,0.656469176387432,2.00812274368231,6.00180505415162,1.48916967509025
"T20","Diet_C",287,15,15,10.22,46.14,774.735,19.2,0.92,2.77,0.69,0.45,35.92,351.46771037182,2.51222277995008,0.651889377170139,1.99393151278717,6.00346770697876,1.49544863459038
"T20","Diet_C",288,15,15,11.64,42.65,774.735,18.5,0.85,2.56,0.64,0.45,31.01,266.408934707904,2.16429971939066,0.673602748109687,1.99296600234467,6.00234466588511,1.50058616647128
"T20","Diet_C",289,15,15,9.78,46.75,774.735,19.4,0.94,2.8,0.7,0.45,36.97,378.0163599182,2.60745795281328,0.640289567019075,2.01069518716578,5.98930481283422,1.49732620320856
"T20","Diet_C",290,15,15,10.17,41.05,774.735,18.2,0.82,2.46,0.62,0.45,30.88,303.638151425762,2.32558104306328,0.680924557871787,1.99756394640682,5.99269183922046,1.51035322777101
"T20","Diet_C",291,15,15,11.17,36.57,774.735,17.3,0.73,2.19,0.55,0.45,25.4,227.394807520143,1.9766610318003,0.706295844288129,1.99617172545803,5.98851517637408,1.50396499863276
"T20","Diet_C",292,15,15,11.05,46.39,774.735,19.3,0.93,2.78,0.7,0.45,35.34,319.819004524887,2.39108915133315,0.645286301110146,2.00474240137961,5.99267083423152,1.50894589351153
"T20","Diet_C",293,15,15,11.15,47.52,774.735,19.5,0.95,2.85,0.71,0.45,36.37,326.188340807175,2.4161852952471,0.640873918980428,1.99915824915825,5.99747474747475,1.49410774410774
"T20","Diet_C",294,15,15,9.42,44.14,774.735,18.8,0.88,2.65,0.66,0.45,34.72,368.577494692144,2.57421885373386,0.664291630948826,1.99365654734934,6.00362483008609,1.49524241051201
"T20","Diet_C",295,15,15,12,46.51,774.735,19.3,0.93,2.79,0.7,0.45,34.51,287.583333333333,2.25793448908001,0.646955504734487,1.99956998494947,5.99870995484842,1.50505267684369
"T20","Diet_C",296,15,15,10.07,41.53,774.735,18.3,0.83,2.49,0.62,0.45,31.46,312.413108242304,2.36142558485365,0.67765502317293,1.99855526125692,5.99566578377077,1.49289670117987
"T20","Diet_C",297,15,15,11.87,44.62,774.735,18.9,0.89,2.68,0.67,0.45,32.75,275.905644481887,2.20694663397135,0.660912785433376,1.99462124607799,6.00627521290901,1.50156880322725
"T20","Diet_C",298,15,15,8.65,39.18,774.735,17.8,0.78,2.35,0.59,0.45,30.53,352.947976878613,2.51767848595434,0.694711398657246,1.99081163859112,5.99795814190914,1.50587034201123
"T20","Diet_C",299,15,15,10.02,48.54,774.735,19.7,0.97,2.91,0.73,0.45,38.52,384.431137724551,2.62967517440289,0.634893810936366,1.99835187474248,5.99505562422744,1.50391429748661
"T20","Diet_C",300,15,15,11.25,50.58,774.735,20.1,1.01,3.03,0.76,0.45,39.33,349.6,2.50531352098565,0.622860303073627,1.99683669434559,5.99051008303677,1.50257018584421
"T3","Control",31,15,15,10.43,33.05,456.33,16.6,0.66,1.98,0.5,0.45,22.62,216.874400767018,1.92222549547502,0.722515552119933,1.99697428139183,5.99092284417549,1.51285930408472
"T3","Control",32,15,15,9.7,26.43,456.33,15.3,0.53,1.59,0.4,0.45,16.73,172.474226804124,1.67062307184477,0.737943090431952,2.00529701097238,6.01589103291714,1.51343170639425
"T3","Control",33,15,15,10.9,27.84,456.33,15.6,0.56,1.67,0.42,0.45,16.94,155.412844036697,1.56285174371853,0.733323218530319,2.01149425287356,5.9985632183908,1.50862068965517
"T3","Control",34,15,15,10.88,34.56,456.33,16.9,0.69,2.07,0.52,0.45,23.68,217.647058823529,1.9262845041801,0.71600098533006,1.99652777777778,5.98958333333333,1.50462962962963
"T3","Control",35,15,15,10.82,31.13,456.33,16.2,0.62,1.87,0.47,0.45,20.31,187.707948243993,1.7612928517253,0.732207338161715,1.99164792804369,6.00706713780919,1.50979762287183
"T3","Control",36,15,15,10.69,23.84,456.33,14.8,0.48,1.43,0.36,0.45,13.15,123.012160898036,1.33676019526699,0.735395731743431,2.01342281879195,5.99832214765101,1.51006711409396
"T3","Control",37,15,15,10.55,25.91,456.33,15.2,0.52,1.55,0.39,0.45,15.36,145.592417061611,1.49750522441991,0.737796599358507,2.00694712466229,5.98224623697414,1.50521034349672
"T3","Control",38,15,15,9.94,29.4,456.33,15.9,0.59,1.76,0.44,0.45,19.46,195.774647887324,1.80737942279359,0.731401686552583,2.00680272108844,5.98639455782313,1.49659863945578
"T3","Control",39,15,15,9.69,32.6,456.33,16.5,0.65,1.96,0.49,0.45,22.91,236.429308565532,2.02202977078331,0.725714444722709,1.99386503067485,6.01226993865031,1.50306748466258
"T3","Control",40,15,15,9.62,29.69,456.33,15.9,0.59,1.78,0.45,0.45,20.07,208.627858627859,1.87827670683009,0.738616192984564,1.98720107780397,5.99528460761199,1.51566183900303
"T3","Control",41,15,15,9.31,31.87,456.33,16.4,0.64,1.91,0.48,0.45,22.56,242.320085929109,2.05096006190045,0.722521074853818,2.00815814245372,5.99309695638532,1.50611860684029
"T3","Control",42,15,15,9.79,32.88,456.33,16.6,0.66,1.97,0.49,0.45,23.09,235.85291113381,2.01917185607593,0.718799133243673,2.00729927007299,5.99148418491484,1.49026763990268
"T3","Control",43,15,15,8.73,35.01,456.33,17,0.7,2.1,0.53,0.45,26.28,301.030927835052,2.31478060852511,0.712599226541828,1.99942873464724,5.99828620394173,1.51385318480434
"T3","Control",44,15,15,12.17,30.17,456.33,16,0.6,1.81,0.45,0.45,18,147.904683648316,1.51312357695256,0.736572265625,1.98873052701359,5.99933708982433,1.49154789526019
"T3","Control",45,15,15,11.21,29.84,456.33,16,0.6,1.79,0.45,0.45,18.63,166.190900981267,1.63173923041915,0.728515625,2.01072386058981,5.99865951742627,1.50804289544236
"T4","Control",46,15,15,8.88,24.74,428.625,14.9,0.49,1.48,0.37,0.45,15.86,178.603603603604,1.70769968326711,0.747895448206729,1.98059822150364,5.98221503637834,1.49555375909458
"T4","Control",47,15,15,9.6,30.3,428.625,16.1,0.61,1.82,0.45,0.45,20.7,215.625,1.91564102340255,0.726047443246692,2.01320132013201,6.00660066006601,1.48514851485149
"T4","Control",48,15,15,9.53,28.28,428.625,15.7,0.57,1.7,0.42,0.45,18.75,196.747114375656,1.81285020560377,0.730769558744906,2.01555869872702,6.01131541725601,1.48514851485149
"T4","Control",49,15,15,10.78,27.08,428.625,15.4,0.54,1.62,0.41,0.45,16.3,151.205936920223,1.5351714709387,0.741457901181295,1.99409158050222,5.98227474150665,1.51403249630724
"T4","Control",50,15,15,9.92,29.46,428.625,15.9,0.59,1.77,0.44,0.45,19.54,196.975806451613,1.81413414956284,0.732894343055752,2.00271554650373,6.0081466395112,1.49355057705363
"T4","Control",51,15,15,10.25,33.04,428.625,16.6,0.66,1.98,0.5,0.45,22.79,222.341463414634,1.95073540511393,0.722296939244858,1.99757869249395,5.99273607748184,1.51331719128329
"T4","Control",52,15,15,9.97,24.02,428.625,14.8,0.48,1.44,0.36,0.45,14.05,140.922768304915,1.46551038779682,0.740948216295185,1.99833472106578,5.99500416319734,1.49875104079933
"T4","Control",53,15,15,9.96,28.72,428.625,15.7,0.57,1.72,0.43,0.45,18.76,188.353413654618,1.76502778763919,0.742139382148292,1.98467966573816,5.98885793871866,1.49721448467967
"T4","Control",54,15,15,11.37,30.35,428.625,16.1,0.61,1.82,0.46,0.45,18.98,166.930518909411,1.63636368290511,0.727245541337859,2.00988467874794,5.99670510708402,1.51565074135091
"T4","Control",55,15,15,9.77,27.32,428.625,15.5,0.55,1.64,0.41,0.45,17.55,179.631525076766,1.71383761441316,0.733644389245074,2.01317715959004,6.00292825768668,1.50073206442167
"T4","Control",56,15,15,11.52,31,428.625,16.2,0.62,1.86,0.46,0.45,19.48,169.097222222222,1.649837582029,0.729149613974082,2,6,1.48387096774194
"T4","Control",57,15,15,8.45,31.23,428.625,16.2,0.62,1.87,0.47,0.45,22.78,269.585798816568,2.17868788320984,0.734559433690664,1.98527057316683,5.98783221261608,1.50496317643292
"T4","Control",58,15,15,10.58,29.9,428.625,16,0.6,1.79,0.45,0.45,19.32,182.608695652174,1.73148842327748,0.72998046875,2.0066889632107,5.9866220735786,1.50501672240803
"T4","Control",59,15,15,10.12,22.6,428.625,14.5,0.45,1.36,0.34,0.45,12.48,123.320158102767,1.33906040403154,0.741317807208168,1.99115044247788,6.01769911504425,1.50442477876106
"T4","Control",60,15,15,10.22,37.71,428.625,17.5,0.75,2.26,0.57,0.45,27.49,268.982387475538,2.17596454415785,0.703626822157434,1.98886237072395,5.99310527711482,1.5115354017502
"T5","Control",61,15,15,10.38,29.38,467.16,15.9,0.59,1.76,0.44,0.45,19,183.044315992293,1.73405548834665,0.73090413438486,2.00816882232811,5.99046970728387,1.49761742682097
"T5","Control",62,15,15,9.5,31.95,467.16,16.4,0.64,1.92,0.48,0.45,22.45,236.315789473684,2.02146730369508,0.724334745578271,2.00312989045383,6.0093896713615,1.50234741784038
"T5","Control",63,15,15,9.67,30.82,467.16,16.2,0.62,1.85,0.46,0.45,21.15,218.717683557394,1.93189253404461,0.724915842021974,2.01168072680078,6.00259571706684,1.49253731343284
"T5","Control",64,15,15,8.98,33.07,467.16,16.6,0.66,1.98,0.5,0.45,24.09,268.26280623608,2.17271107446599,0.722952777870081,1.99576655579075,5.98729966737224,1.51194436044754
"T5","Control",65,15,15,8.93,32.45,467.16,16.5,0.65,1.95,0.49,0.45,23.52,263.381858902576,2.15047341376949,0.722375267829813,2.00308166409861,6.00924499229584,1.51001540832049
"T5","Control",66,15,15,10.3,29.37,467.16,15.9,0.59,1.76,0.44,0.45,19.07,185.145631067961,1.74638308329156,0.730655358300999,2.00885257065032,5.99250936329588,1.49812734082397
"T5","Control",67,15,15,10.45,31.13,467.16,16.2,0.62,1.87,0.47,0.45,20.68,197.894736842105,1.81928334340449,0.732207338161715,1.99164792804369,6.00706713780919,1.50979762287183
"T5","Control",68,15,15,10.05,27.16,467.16,15.4,0.54,1.63,0.41,0.45,17.11,170.248756218905,1.65695444697568,0.743648323341358,1.98821796759941,6.00147275405007,1.50957290132548
"T5","Control",69,15,15,10.92,32.57,467.16,16.5,0.65,1.95,0.49,0.45,21.65,198.260073260073,1.82132608161897,0.72504660934413,1.99570156585815,5.98710469757445,1.50445194964691
"T5","Control",70,15,15,12.05,28.62,467.16,15.7,0.57,1.72,0.43,0.45,16.57,137.510373443983,1.4417351903194,0.739555331374795,1.9916142557652,6.00978336827393,1.50244584206848
"T5","Control",71,15,15,9.51,37.25,467.16,17.4,0.74,2.23,0.56,0.45,27.74,291.692954784437,2.27551344711378,0.707096247093787,1.98657718120805,5.98657718120805,1.50335570469799
"T5","Control",72,15,15,7.69,25.05,467.16,15,0.5,1.5,0.38,0.45,17.36,225.747724317295,1.96825507335554,0.742222222222222,1.99600798403194,5.98802395209581,1.51696606786427
"T5","Control",73,15,15,11.01,28.61,467.16,15.7,0.57,1.72,0.43,0.45,17.6,159.854677565849,1.59158726054572,0.739296926297445,1.99231038098567,6.01188395665851,1.50297098916463
"T5","Control",74,15,15,9.29,32.48,467.16,16.5,0.65,1.95,0.49,0.45,23.19,249.62325080732,2.08614327077955,0.723043103208392,2.0012315270936,6.00369458128079,1.50862068965517
"T5","Control",75,15,15,9.31,31.53,467.16,16.3,0.63,1.89,0.47,0.45,22.22,238.668098818475,2.03308397044666,0.728049918408995,1.99809705042816,5.99429115128449,1.4906438312718
"T6","Diet_A",76,15,15,11.03,29.23,459.81,15.8,0.58,1.75,0.44,0.45,18.2,165.004533091568,1.62429457642957,0.741067136676815,1.98426274375641,5.98699965788573,1.50530277112556
"T6","Diet_A",77,15,15,9.72,28.01,459.81,15.6,0.56,1.68,0.42,0.45,18.29,188.168724279835,1.76395995133278,0.737801126114736,1.99928596929668,5.99785790789004,1.49946447697251
"T6","Diet_A",78,15,15,8.78,31.43,459.81,16.3,0.63,1.89,0.47,0.45,22.65,257.972665148064,2.12547740527075,0.725740847941475,2.00445434298441,6.01336302895323,1.49538657333758
"T6","Diet_A",79,15,15,10.18,30.96,459.81,16.2,0.62,1.86,0.46,0.45,20.78,204.125736738703,1.85378506266525,0.728208775762502,2.00258397932817,6.0077519379845,1.48578811369509
"T6","Diet_A",80,15,15,9.86,25.63,459.81,15.1,0.51,1.54,0.38,0.45,15.77,159.939148073022,1.59212895293573,0.744419540098015,1.98985563792431,6.00858369098713,1.48263753413968
"T6","Diet_A",81,15,15,10.01,31.1,459.81,16.2,0.62,1.87,0.47,0.45,21.09,210.689310689311,1.88937204309677,0.731501709503031,1.9935691318328,6.01286173633441,1.5112540192926
"T6","Diet_A",82,15,15,10.39,31.57,459.81,16.3,0.63,1.89,0.47,0.45,21.18,203.849855630414,1.85227249576461,0.728973546596003,1.99556541019956,5.98669623059867,1.48875514729173
"T6","Diet_A",83,15,15,9.63,31.52,459.81,16.3,0.63,1.89,0.47,0.45,21.89,227.310488058152,1.97623173196607,0.727819011362243,1.99873096446701,5.99619289340102,1.49111675126904
"T6","Diet_A",84,15,15,10.64,27.83,459.81,15.6,0.56,1.67,0.42,0.45,17.19,161.56015037594,1.60249015270717,0.733059812201824,2.01221703197988,6.00071864893999,1.50916277398491
"T6","Diet_A",85,15,15,9.78,32.43,459.81,16.5,0.65,1.95,0.49,0.45,22.65,231.59509202454,1.9979073937875,0.721930044244094,2.00431699044095,6.01295097132285,1.51094665433241
"T6","Diet_A",86,15,15,10.33,35.14,459.81,17,0.7,2.11,0.53,0.45,24.81,240.174249757986,2.04047966604567,0.715245267657236,1.99203187250996,6.00455321570859,1.50825270347183
"T6","Diet_A",87,15,15,11.1,32.37,459.81,16.5,0.65,1.94,0.49,0.45,21.27,191.621621621622,1.78381159936644,0.720594373486935,2.00803212851406,5.99320358356503,1.51374729687983
"T6","Diet_A",88,15,15,10.44,27.59,459.81,15.5,0.55,1.66,0.41,0.45,17.15,164.272030651341,1.61968134295784,0.740894901144641,1.99347589706415,6.01667270750272,1.48604566872055
"T6","Diet_A",89,15,15,9.67,29.69,459.81,15.9,0.59,1.78,0.45,0.45,20.02,207.032057911065,1.86963663218411,0.738616192984564,1.98720107780397,5.99528460761199,1.51566183900303
"T6","Diet_A",90,15,15,11.15,32.04,459.81,16.4,0.64,1.92,0.48,0.45,20.89,187.354260089686,1.75924270715672,0.72637512514328,1.99750312109863,5.99250936329588,1.49812734082397
"T7","Diet_A",91,15,15,10.99,29.06,451.815,15.8,0.58,1.74,0.44,0.45,18.07,164.42220200182,1.62062814954435,0.736757132802882,1.99587061252581,5.98761183757743,1.51410874053682
"T7","Diet_A",92,15,15,10.55,24.53,451.815,14.9,0.49,1.47,0.37,0.45,13.98,132.511848341232,1.4062849972472,0.741547103658491,1.99755401549124,5.99266204647371,1.50835711373828
"T7","Diet_A",93,15,15,10.24,33.65,451.815,16.7,0.67,2.02,0.5,0.45,23.41,228.61328125,1.98285239413229,0.722496346186755,1.99108469539376,6.00297176820208,1.48588410104012
"T7","Diet_A",94,15,15,9.37,28.51,451.815,15.7,0.57,1.71,0.43,0.45,19.14,204.268943436499,1.85456967779042,0.736712875523949,1.99929849175728,5.99789547527183,1.50824272185198
"T7","Diet_A",95,15,15,11.36,29.28,451.815,15.9,0.59,1.76,0.44,0.45,17.92,157.746478873239,1.57801045966684,0.728416373546246,2.01502732240437,6.01092896174863,1.50273224043716
"T7","Diet_A",96,15,15,9.4,35.51,451.815,17.1,0.71,2.13,0.53,0.45,26.11,277.765957446808,2.21517442946506,0.710170030824699,1.99943677837229,5.99831033511687,1.49253731343284
"T7","Diet_A",97,15,15,12.19,28.68,451.815,15.7,0.57,1.72,0.43,0.45,16.49,135.274815422477,1.4259734537304,0.741105761838893,1.98744769874477,5.99721059972106,1.49930264993026
"T7","Diet_A",98,15,15,11.53,33.54,451.815,16.7,0.67,2.01,0.5,0.45,22.01,190.893321769297,1.77964403685683,0.720134545352266,1.99761478831246,5.99284436493739,1.49075730471079
"T7","Diet_A",99,15,15,9.76,27.22,451.815,15.4,0.54,1.63,0.41,0.45,17.46,178.893442622951,1.70943266133053,0.745291139961405,1.98383541513593,5.98824393828068,1.50624540778839
"T7","Diet_A",100,15,15,8.97,29.94,451.815,16,0.6,1.8,0.45,0.45,20.97,233.779264214047,2.00884950486796,0.73095703125,2.00400801603206,6.01202404809619,1.50300601202405
"T7","Diet_A",101,15,15,9.29,30.78,451.815,16.2,0.62,1.85,0.46,0.45,21.49,231.324004305705,1.99654429264164,0.723975003810395,2.01429499675114,6.01039636127355,1.49447693307342
"T7","Diet_A",102,15,15,10.26,27.49,451.815,15.5,0.55,1.65,0.41,0.45,17.23,167.933723196881,1.64261577072422,0.738209526367024,2.00072753728629,6.00218261185886,1.49145143688614
"T7","Diet_A",103,15,15,9.75,29.1,451.815,15.8,0.58,1.75,0.44,0.45,19.35,198.461538461538,1.82245148194615,0.737771251361454,1.99312714776632,6.01374570446735,1.51202749140893
"T7","Diet_A",104,15,15,9.65,30.91,451.815,16.2,0.62,1.85,0.46,0.45,21.26,220.310880829016,1.94020306798855,0.727032727998028,2.00582335813653,5.98511808476221,1.48819152377871
"T7","Diet_A",105,15,15,9.05,33.01,451.815,16.6,0.66,1.98,0.5,0.45,23.96,264.75138121547,2.15674298025544,0.721641100619636,1.99939412299303,5.9981823689791,1.51469251741896
"T8","Diet_A",106,15,15,9.95,26.05,458.97,15.2,0.52,1.56,0.39,0.45,16.1,161.809045226131,1.60407536171479,0.741783149876075,1.99616122840691,5.98848368522073,1.49712092130518
"T8","Diet_A",107,15,15,9.22,29.95,458.97,16,0.6,1.8,0.45,0.45,20.73,224.837310195228,1.96359047832159,0.731201171875,2.00333889816361,6.01001669449082,1.5025041736227
"T8","Diet_A",108,15,15,8.33,33.27,458.97,16.7,0.67,2,0.5,0.45,24.94,299.399759903962,2.30798772308606,0.71433739784943,2.01382626991283,6.01142170123234,1.50285542530809
"T8","Diet_A",109,15,15,9.62,29.38,458.97,15.9,0.59,1.76,0.44,0.45,19.76,205.405405405405,1.86078317678019,0.73090413438486,2.00816882232811,5.99046970728387,1.49761742682097
"T8","Diet_A",110,15,15,10.92,31.68,458.97,16.3,0.63,1.9,0.48,0.45,20.76,190.10989010989,1.77514932771578,0.731513524110275,1.98863636363636,5.99747474747475,1.51515151515152
"T8","Diet_A",111,15,15,9.42,32.48,458.97,16.5,0.65,1.95,0.49,0.45,23.06,244.7983014862,2.06298237784201,0.723043103208392,2.0012315270936,6.00369458128079,1.50862068965517
"T8","Diet_A",112,15,15,10.61,31.8,458.97,16.4,0.64,1.91,0.48,0.45,21.19,199.717247879359,1.82944889526707,0.720934112969922,2.0125786163522,6.0062893081761,1.50943396226415
"T8","Diet_A",113,15,15,8.38,32.96,458.97,16.6,0.66,1.98,0.49,0.45,24.58,293.317422434367,2.2824113175788,0.720548036244266,2.00242718446602,6.00728155339806,1.48665048543689
"T8","Diet_A",114,15,15,9.94,30.63,458.97,16.1,0.61,1.84,0.46,0.45,20.69,208.148893360161,1.87568816696034,0.733954890648389,1.9915115899445,6.00718250081619,1.50179562520405
"T8","Diet_A",115,15,15,10.52,29.76,458.97,16,0.6,1.79,0.45,0.45,19.24,182.889733840304,1.73314500442555,0.7265625,2.01612903225806,6.01478494623656,1.51209677419355
"T8","Diet_A",116,15,15,10.3,23.07,458.97,14.6,0.46,1.38,0.35,0.45,12.77,123.980582524272,1.34398196158345,0.741291511682009,1.99393151278717,5.98179453836151,1.51712180320763
